base_date,emd_nm,card_use_cnt,card_use_amt
2018-01-18,안덕면,1262,51928897
2018-01-18,알수없음,197,4688264
2018-01-18,애월읍,4842,179656606
2018-01-18,연동,9756,304062503
2018-01-18,영천동,681,25019936
2018-01-18,예래동,593,22513234
2018-01-18,오라동,2809,85035848
2018-01-18,외도동,4424,122832635
2018-01-18,용담1동,1292,41477323
2018-01-18,용담2동,3104,82857479
2018-01-18,우도면,98,6347452
2018-01-18,이도1동,1950,56145605
2018-01-18,이도2동,10685,324295387
2018-01-18,이호동,599,13662320
2018-01-18,일도1동,482,14236594
2018-01-18,일도2동,6933,231704520
2018-01-18,정방동,355,19294582
2018-01-18,조천읍,2790,81679839
2018-01-18,중문동,1370,44455533
2018-01-18,중앙동,491,22836950
2018-01-18,천지동,614,22455836
2018-01-18,추자면,73,2022134
2018-01-18,표선면,1070,36601546
2018-01-18,한경면,757,25739742
2018-01-18,한림읍,2245,80306340
2018-01-18,화북동,4499,130437589
2018-01-18,효돈동,541,16517437
2018-01-19,건입동,2004,58502011
2018-01-19,구좌읍,1232,48197100
2018-01-19,남원읍,1667,60392952
2018-01-19,노형동,13747,414200775
2018-01-19,대륜동,2132,78639248
2018-01-19,대정읍,2898,104780559
2018-01-19,대천동,1968,64286875
2018-01-19,도두동,620,21340235
2018-01-19,동홍동,3831,135079403
2018-01-19,봉개동,517,17104378
2018-01-19,삼도1동,3040,109141346
2018-01-19,삼도2동,1774,60840204
2018-01-19,삼양동,4414,134363476
2018-01-19,서홍동,1772,68859903
2018-01-19,성산읍,1355,67486576
2018-01-19,송산동,520,17092889
2018-01-19,아라동,6226,211809053
2018-01-19,안덕면,1251,45908500
2018-01-19,알수없음,238,7039663
2018-01-19,애월읍,4735,160437839
2018-01-19,연동,10199,335516636
2018-01-19,영천동,693,25539660
2018-01-19,예래동,644,26224360
2018-01-19,오라동,2999,94158187
2018-01-19,외도동,5083,143476830
2018-01-19,용담1동,1428,43694482
2018-01-19,용담2동,3319,114754385
2018-01-19,우도면,94,4035579
2018-01-19,이도1동,1761,66132348
2018-01-19,이도2동,11402,345986097
2018-01-19,이호동,653,20193480
2018-01-19,일도1동,684,27165204
2018-01-19,일도2동,7209,216344618
2018-01-19,정방동,325,18118196
2018-01-19,조천읍,3162,105714854
2018-01-19,중문동,1586,118856812
2018-01-19,중앙동,579,24788136
2018-01-19,천지동,535,22402219
2018-01-19,추자면,89,5586058
2018-01-19,표선면,1017,32914186
2018-01-19,한경면,693,25847713
2018-01-19,한림읍,2204,87203908
2018-01-19,화북동,5137,163036699
2018-01-19,효돈동,559,16969942
2018-01-20,건입동,2190,65686766
2018-01-20,구좌읍,1507,53514580
2018-01-20,남원읍,1768,92918117
2018-01-20,노형동,14316,447589512
2018-01-20,대륜동,2220,71586720
2018-01-20,대정읍,3545,140148241
2018-01-20,대천동,2416,90829010
2018-01-20,도두동,540,19155285
2018-01-20,동홍동,4257,168382019
2018-01-20,봉개동,481,12489273
2018-01-20,삼도1동,3261,102813387
2018-01-20,삼도2동,1807,56713888
2018-01-20,삼양동,4970,169398093
2018-01-20,서홍동,2170,86896788
2018-01-20,성산읍,1468,45920972
2018-01-20,송산동,593,20708367
2018-01-20,아라동,6849,212861432
2018-01-20,안덕면,1260,41226618
2018-01-20,알수없음,291,11961742
2018-01-20,애월읍,4929,204262090
2018-01-20,연동,10801,352520224
2018-01-20,영천동,747,27691418
2018-01-20,예래동,595,15994030
2018-01-20,오라동,3164,104907011
2018-01-20,외도동,5107,161929198
2018-01-20,용담1동,1513,50965849
2018-01-20,용담2동,3776,125723202
2018-01-20,우도면,79,4246953
2018-01-20,이도1동,1818,66597866
2018-01-20,이도2동,12409,444724404
2018-01-20,이호동,771,28223761
2018-01-20,일도1동,643,29288788
2018-01-20,일도2동,8082,271081885
2018-01-20,정방동,428,16915932
2018-01-20,조천읍,3226,108160722
2018-01-20,중문동,1533,50844229
2018-01-20,중앙동,594,21244638
2018-01-20,천지동,526,22814658
2018-01-20,추자면,143,5914537
2018-01-20,표선면,1111,38452272
2018-01-20,한경면,830,29715517
2018-01-20,한림읍,2425,85943413
2018-01-20,화북동,5617,173783607
2018-01-20,효돈동,672,21502166
2018-01-21,건입동,2039,66639747
2018-01-21,구좌읍,1301,49147087
2018-01-21,남원읍,1632,77545399
2018-01-21,노형동,13493,433749866
2018-01-21,대륜동,2245,82140765
2018-01-21,대정읍,2673,97316397
2018-01-21,대천동,2284,84010395
2018-01-21,도두동,609,24321881
2018-01-21,동홍동,4221,154431678
2018-01-21,봉개동,466,38633894
2018-01-21,삼도1동,3244,104112613
2018-01-21,삼도2동,1751,63426447
2018-01-21,삼양동,4484,145259306
2018-01-21,서홍동,1811,72735389
2018-01-21,성산읍,1308,39991214
2018-01-21,송산동,610,24119932
2018-01-21,아라동,6226,204906575
2018-01-21,안덕면,982,37507981
2018-01-21,알수없음,257,9920263
2018-01-21,애월읍,4802,192968597
2018-01-21,연동,10553,336878662
2018-01-21,영천동,721,33879737
2018-01-21,예래동,540,21498042
2018-01-21,오라동,2981,126323939
2018-01-21,외도동,5056,172576362
2018-01-21,용담1동,1467,50252181
2018-01-21,용담2동,3510,99416207
2018-01-21,우도면,60,2133395
2018-01-21,이도1동,1671,47680667
2018-01-21,이도2동,12035,383014837
2018-01-21,이호동,693,26883919
2018-01-21,일도1동,732,28818115
2018-01-21,일도2동,7417,267296816
2018-01-21,정방동,385,14001749
2018-01-21,조천읍,3296,107570783
2018-01-21,중문동,1684,83151341
2018-01-21,중앙동,565,21805653
2018-01-21,천지동,560,25773671
2018-01-21,추자면,40,646598
2018-01-21,표선면,1025,43039293
2018-01-21,한경면,554,21989337
2018-01-21,한림읍,2371,82896905
2018-01-21,화북동,5219,175956405
2018-01-21,효돈동,649,58994877
2018-01-22,건입동,1930,65155503
2018-01-22,구좌읍,1225,49368725
2018-01-22,남원읍,1743,69707614
2018-01-22,노형동,11838,345436814
2018-01-22,대륜동,1917,63812128
2018-01-22,대정읍,2511,79021148
2018-01-22,대천동,2097,72904418
2018-01-22,도두동,437,26369990
2018-01-22,동홍동,4156,141589915
2018-01-22,봉개동,463,16706816
2018-01-22,삼도1동,2878,88075777
2018-01-22,삼도2동,1606,46776049
2018-01-22,삼양동,4030,102572503
2018-01-22,서홍동,1714,59680756
2018-01-22,성산읍,1389,47040501
2018-01-22,송산동,452,17103838
2018-01-22,아라동,5431,160144364
2018-01-22,안덕면,1140,44549167
2018-01-22,알수없음,272,8663106
2018-01-22,애월읍,4390,131176641
2018-01-22,연동,9206,286538454
2018-01-22,영천동,659,28173531
2018-01-22,예래동,536,30738467
2018-01-22,오라동,2552,84316189
2018-01-22,외도동,4317,129761921
2018-01-22,용담1동,1159,34616777
2018-01-22,용담2동,2956,82931915
2018-01-22,우도면,74,2273036
2018-01-22,이도1동,1553,43017887
2018-01-22,이도2동,10380,286915359
2018-01-22,이호동,619,27497424
2018-01-22,일도1동,610,26572675
2018-01-22,일도2동,6383,189508669
2018-01-22,정방동,387,17269943
2018-01-22,조천읍,2863,93847579
2018-01-22,중문동,1420,43820129
2018-01-22,중앙동,437,19378493
2018-01-22,천지동,458,15103160
2018-01-22,추자면,70,2541759
2018-01-22,표선면,1120,33836577
2018-01-22,한경면,782,24631556
2018-01-22,한림읍,2072,76912990
2018-01-22,화북동,4600,122982587
2018-01-22,효돈동,466,14664844
2018-01-23,건입동,1901,61796818
2018-01-23,구좌읍,1331,54053895
2018-01-23,남원읍,1582,64456369
2018-01-23,노형동,12479,379052294
2018-01-23,대륜동,1988,65825179
2018-01-23,대정읍,2530,79265273
2018-01-23,대천동,1806,67041680
2018-01-23,도두동,599,17902499
2018-01-23,동홍동,3649,133481148
2018-01-23,봉개동,373,10147890
2018-01-23,삼도1동,2652,78435728
2018-01-23,삼도2동,1524,42625183
2018-01-23,삼양동,3880,103318331
2018-01-23,서홍동,1670,62321108
2018-01-23,성산읍,1241,61198535
2018-01-23,송산동,601,25140771
2018-01-23,아라동,5717,164250940
2018-01-23,안덕면,1115,40596273
2018-01-23,알수없음,227,6431363
2018-01-23,애월읍,4626,152958285
2018-01-23,연동,9015,279789329
2018-01-23,영천동,678,24955321
2018-01-23,예래동,565,19289769
2018-01-23,오라동,2503,87013155
2018-01-23,외도동,4320,115680926
2018-01-23,용담1동,1425,44070933
2018-01-23,용담2동,3010,85130316
2018-01-23,우도면,50,2008092
2018-01-23,이도1동,1683,60027794
2018-01-23,이도2동,10476,314053470
2018-01-23,이호동,727,19276366
2018-01-23,일도1동,581,21955949
2018-01-23,일도2동,6428,198911318
2018-01-23,정방동,345,10537499
2018-01-23,조천읍,3099,86538751
2018-01-23,중문동,1445,49882065
2018-01-23,중앙동,443,16298107
2018-01-23,천지동,439,21163131
2018-01-23,추자면,128,6397239
2018-01-23,표선면,1031,29955517
2018-01-23,한경면,616,17414813
2018-01-23,한림읍,2160,83483798
2018-01-23,화북동,4752,136251273
2018-01-23,효돈동,453,14099360
2018-01-24,건입동,1615,66235851
2018-01-24,구좌읍,1204,39236203
2018-01-24,남원읍,1561,53309982
2018-01-24,노형동,12001,347418784
2018-01-24,대륜동,2047,70597797
2018-01-24,대정읍,2525,81127999
2018-01-24,대천동,1872,62709588
2018-01-24,도두동,418,13643270
2018-01-24,동홍동,3753,128952410
2018-01-24,봉개동,348,11427927
2018-01-24,삼도1동,2559,88525336
2018-01-24,삼도2동,1695,48417559
2018-01-24,삼양동,3989,113760236
2018-01-24,서홍동,1846,62869702
2018-01-24,성산읍,1088,41079515
2018-01-24,송산동,481,34587366
2018-01-24,아라동,5317,153266535
2018-01-24,안덕면,1079,41898160
2018-01-24,알수없음,235,6969647
2018-01-24,애월읍,4473,142310114
2018-01-24,연동,9264,277056228
2018-01-24,영천동,794,33358442
2018-01-24,예래동,462,14683330
2018-01-24,오라동,2461,80684410
2018-01-24,외도동,4262,128655847
2018-01-24,용담1동,1051,29472029
2018-01-24,용담2동,2907,110830289
2018-01-24,우도면,40,1049120
2018-01-24,이도1동,1517,43083237
2018-01-24,이도2동,9360,268051640
2018-01-24,이호동,723,19054974
2018-01-24,일도1동,688,22184657
2018-01-24,일도2동,5667,159540655
2018-01-24,정방동,325,12676442
2018-01-24,조천읍,2494,75799647
2018-01-24,중문동,1398,41864429
2018-01-24,중앙동,579,31250628
2018-01-24,천지동,432,27232186
2018-01-24,추자면,103,4649917
2018-01-24,표선면,983,34956647
2018-01-24,한경면,550,18464645
2018-01-24,한림읍,1807,71572236
2018-01-24,화북동,4031,136265168
2018-01-24,효돈동,556,21594721
2018-01-25,건입동,1543,67334660
2018-01-25,구좌읍,1336,60486535
2018-01-25,남원읍,1488,58018868
2018-01-25,노형동,13194,382848559
2018-01-25,대륜동,2033,74075108
2018-01-25,대정읍,2539,88630312
2018-01-25,대천동,1968,60867797
2018-01-25,도두동,535,16515570
2018-01-25,동홍동,3807,135266794
2018-01-25,봉개동,378,9976727
2018-01-25,삼도1동,3015,92805580
2018-01-25,삼도2동,1655,57195312
2018-01-25,삼양동,4091,149495654
2018-01-25,서홍동,1759,66209927
2018-01-25,성산읍,1174,48439704
2018-01-25,송산동,629,26781743
2018-01-25,아라동,5612,156952776
2018-01-25,안덕면,944,39552948
2018-01-25,알수없음,251,9131962
2018-01-25,애월읍,4228,138526567
2018-01-25,연동,9529,279885664
2018-01-25,영천동,672,32252779
2018-01-25,예래동,571,17437963
2018-01-25,오라동,2744,78292012
2018-01-25,외도동,4311,138698387
2018-01-25,용담1동,1233,46053837
2018-01-25,용담2동,3040,103159983
2018-01-25,우도면,30,598038
2018-01-25,이도1동,1700,67539603
2018-01-25,이도2동,10732,326614918
2018-01-25,이호동,609,17388839
2018-01-25,일도1동,639,18134102
2018-01-25,일도2동,6727,207428489
2018-01-25,정방동,305,8125755
2018-01-25,조천읍,3141,107064907
2018-01-25,중문동,1344,55814721
2018-01-25,중앙동,542,39811016
2018-01-25,천지동,363,13445593
2018-01-25,추자면,118,4874697
2018-01-25,표선면,1273,39464813
2018-01-25,한경면,781,31901302
2018-01-25,한림읍,2332,82151714
2018-01-25,화북동,4440,130035066
2018-01-25,효돈동,614,25320182
2018-01-26,건입동,1969,73973619
2018-01-26,구좌읍,1267,44873815
2018-01-26,남원읍,1659,56212085
2018-01-26,노형동,13724,434493585
2018-01-26,대륜동,2244,94201248
2018-01-26,대정읍,2927,107443861
2018-01-26,대천동,1881,74161916
2018-01-26,도두동,555,16430972
2018-01-26,동홍동,3934,178653492
2018-01-26,봉개동,544,16862905
2018-01-26,삼도1동,2986,93369591
2018-01-26,삼도2동,1801,58282240
2018-01-26,삼양동,4270,134592552
2018-01-26,서홍동,1729,63152372
2018-01-26,성산읍,1110,39656991
2018-01-26,송산동,590,18223563
2018-01-26,아라동,5947,189457163
2018-01-26,안덕면,1115,44834339
2018-01-26,알수없음,325,15656222
2018-01-26,애월읍,4518,157397268
2018-01-26,연동,9879,335659653
2018-01-26,영천동,683,26374999
2018-01-26,예래동,608,20109740
2018-01-26,오라동,2972,97755890
2018-01-26,외도동,4581,132272258
2018-01-26,용담1동,1398,49317808
2018-01-26,용담2동,3102,110987063
2018-01-26,우도면,60,1355406
2018-01-26,이도1동,1974,68735753
2018-01-26,이도2동,10390,329651263
2018-01-26,이호동,639,28367084
2018-01-26,일도1동,668,27910797
2018-01-26,일도2동,7090,250222291
2018-01-26,정방동,447,18913172
2018-01-26,조천읍,3070,101654383
2018-01-26,중문동,1484,56220925
2018-01-26,중앙동,491,17893218
2018-01-26,천지동,541,25981167
2018-01-26,추자면,74,1898059
2018-01-26,표선면,1158,53371061
2018-01-26,한경면,687,27062643
2018-01-26,한림읍,2323,128655797
2018-01-26,화북동,5141,166077657
2018-01-26,효돈동,663,25472785
2018-01-27,건입동,1909,64388611
2018-01-27,구좌읍,1297,47018356
2018-01-27,남원읍,1729,70917536
2018-01-27,노형동,13331,413688192
2018-01-27,대륜동,2117,75617928
2018-01-27,대정읍,3343,118913719
2018-01-27,대천동,2189,66750959
2018-01-27,도두동,539,18396837
2018-01-27,동홍동,4155,138630758
2018-01-27,봉개동,531,14015840
2018-01-27,삼도1동,3116,78186349
2018-01-27,삼도2동,1852,53471913
2018-01-27,삼양동,4453,126848475
2018-01-27,서홍동,1748,62713026
2018-01-27,성산읍,1295,43781537
2018-01-27,송산동,523,20298677
2018-01-27,아라동,6408,207025977
2018-01-27,안덕면,1080,35868876
2018-01-27,알수없음,201,5108659
2018-01-27,애월읍,4960,168079538
2018-01-27,연동,9972,301198009
2018-01-27,영천동,697,26698910
2018-01-27,예래동,403,12658913
2018-01-27,오라동,3231,96621680
2018-01-27,외도동,4792,149947031
2018-01-27,용담1동,1430,44513815
2018-01-27,용담2동,3245,115218011
2018-01-27,우도면,79,3813254
2018-01-27,이도1동,1773,55173474
2018-01-27,이도2동,11677,368432053
2018-01-27,이호동,664,17923415
2018-01-27,일도1동,708,28266968
2018-01-27,일도2동,7889,235856662
2018-01-27,정방동,339,29444484
2018-01-27,조천읍,3455,107706545
2018-01-27,중문동,1507,49210230
2018-01-27,중앙동,630,27398881
2018-01-27,천지동,585,21914952
2018-01-27,추자면,128,2716310
2018-01-27,표선면,1071,41069843
2018-01-27,한경면,712,22384101
2018-01-27,한림읍,2312,92081649
2018-01-27,화북동,5495,177792499
2018-01-27,효돈동,607,21937095
2018-01-28,건입동,1983,70393590
2018-01-28,구좌읍,1438,54126663
2018-01-28,남원읍,1742,68673985
2018-01-28,노형동,13228,442673105
2018-01-28,대륜동,2271,83762488
2018-01-28,대정읍,3217,133798316
2018-01-28,대천동,2215,71997490
2018-01-28,도두동,560,21112754
2018-01-28,동홍동,3878,167008200
2018-01-28,봉개동,466,15652590
2018-01-28,삼도1동,3299,118850552
2018-01-28,삼도2동,1665,57455053
2018-01-28,삼양동,4284,153517730
2018-01-28,서홍동,2027,87324351
2018-01-28,성산읍,1346,53192682
2018-01-28,송산동,527,23115003
2018-01-28,아라동,5798,193838503
2018-01-28,안덕면,1095,45075273
2018-01-28,알수없음,300,14112569
2018-01-28,애월읍,4482,162404976
2018-01-28,연동,10046,335028400
2018-01-28,영천동,699,29463535
2018-01-28,예래동,461,15098348
2018-01-28,오라동,3378,121445070
2018-01-28,외도동,4715,149378108
2018-01-28,용담1동,1467,52618064
2018-01-28,용담2동,3220,108001194
2018-01-28,우도면,59,1841937
2018-01-28,이도1동,1681,55283900
2018-01-28,이도2동,11230,388925127
2018-01-28,이호동,634,28602911
2018-01-28,일도1동,697,22342514
2018-01-28,일도2동,7292,274080471
2018-01-28,정방동,408,16732641
2018-01-28,조천읍,3108,108642761
2018-01-28,중문동,1493,55703607
2018-01-28,중앙동,600,26838846
2018-01-28,천지동,472,19640442
2018-01-28,추자면,153,8942976
2018-01-28,표선면,864,31648977
2018-01-28,한경면,609,25441312
2018-01-28,한림읍,2247,104781708
2018-01-28,화북동,5337,185669195
2018-01-28,효돈동,536,18653139
2018-01-29,건입동,1631,50167532
2018-01-29,구좌읍,1439,52912418
2018-01-29,남원읍,1547,60801758
2018-01-29,노형동,12152,396638245
2018-01-29,대륜동,2209,82040816
2018-01-29,대정읍,2721,96451156
2018-01-29,대천동,1925,78580181
2018-01-29,도두동,550,73298592
2018-01-29,동홍동,3662,131751210
2018-01-29,봉개동,412,12408011
2018-01-29,삼도1동,3002,106238407
2018-01-29,삼도2동,1416,48336102
2018-01-29,삼양동,3727,107833813
2018-01-29,서홍동,1841,81769079
2018-01-29,성산읍,1267,41949911
2018-01-29,송산동,487,19612505
2018-01-29,아라동,5696,173168973
2018-01-29,안덕면,1101,44799724
2018-01-29,알수없음,242,7791729
2018-01-29,애월읍,4398,156455230
2018-01-29,연동,9407,369956128
2018-01-29,영천동,648,23899769
2018-01-29,예래동,521,20848106
2018-01-29,오라동,2605,92953224
2018-01-29,외도동,4655,128968515
2018-01-29,용담1동,1223,32029649
2018-01-29,용담2동,3300,91187637
2018-01-29,우도면,45,2009663
2018-01-29,이도1동,1595,49945748
2018-01-29,이도2동,10418,348208583
2018-01-29,이호동,642,18492436
2018-01-29,일도1동,579,29158134
2018-01-29,일도2동,6393,224042661
2018-01-29,정방동,437,15805290
2018-01-29,조천읍,2651,94374128
2018-01-29,중문동,1587,52400846
2018-01-29,중앙동,407,16053099
2018-01-29,천지동,480,15251344
2018-01-29,추자면,98,4122731
2018-01-29,표선면,1017,34487694
2018-01-29,한경면,871,27666083
2018-01-29,한림읍,2107,81122136
2018-01-29,화북동,4681,134301120
2018-01-29,효돈동,599,21487437
2018-01-30,건입동,2003,68062797
2018-01-30,구좌읍,1287,43685498
2018-01-30,남원읍,1615,75104441
2018-01-30,노형동,12519,390696827
2018-01-30,대륜동,2067,106569735
2018-01-30,대정읍,2681,87390145
2018-01-30,대천동,1846,60393293
2018-01-30,도두동,576,21168335
