,resident_base_year,resident_base_month,resident_emd_nm,resident_sex,resident_resid_reg_pop,resident_foreign_pop,resident_total_pop
2404,2020,4,화북동,남성,12341,211,12552
2405,2020,4,화북동,여성,12415,186,12601
2406,2020,4,효돈동,남성,2666,46,2712
2407,2020,4,효돈동,여성,2606,28,2634
2408,2020,5,건입동,남성,4678,149,4827
2409,2020,5,건입동,여성,4486,96,4582
2410,2020,5,구좌읍,남성,7955,418,8373
2411,2020,5,구좌읍,여성,7497,196,7693
2412,2020,5,남원읍,남성,9660,495,10155
2413,2020,5,남원읍,여성,9098,262,9360
2414,2020,5,노형동,남성,26710,1238,27948
2415,2020,5,노형동,여성,27599,1068,28667
2416,2020,5,대륜동,남성,7318,98,7416
2417,2020,5,대륜동,여성,7149,110,7259
2418,2020,5,대정읍,남성,10397,964,11361
2419,2020,5,대정읍,여성,10919,773,11692
2420,2020,5,대천동,남성,7022,94,7116
2421,2020,5,대천동,여성,6797,114,6911
2422,2020,5,도두동,남성,1685,61,1746
2423,2020,5,도두동,여성,1527,60,1587
2424,2020,5,동홍동,남성,11352,593,11945
2425,2020,5,동홍동,여성,11833,622,12455
2426,2020,5,봉개동,남성,2742,44,2786
2427,2020,5,봉개동,여성,2506,45,2551
2428,2020,5,삼도1동,남성,6703,69,6772
2429,2020,5,삼도1동,여성,6968,86,7054
2430,2020,5,삼도2동,남성,4203,153,4356
2431,2020,5,삼도2동,여성,3897,109,4006
2432,2020,5,삼양동,남성,12945,93,13038
2433,2020,5,삼양동,여성,12798,157,12955
2434,2020,5,서홍동,남성,5171,67,5238
2435,2020,5,서홍동,여성,5267,50,5317
2436,2020,5,성산읍,남성,8008,1148,9156
2437,2020,5,성산읍,여성,7282,585,7867
2438,2020,5,송산동,남성,2205,417,2622
2439,2020,5,송산동,여성,1990,166,2156
2440,2020,5,아라동,남성,17556,563,18119
2441,2020,5,아라동,여성,17725,506,18231
2442,2020,5,안덕면,남성,6172,311,6483
2443,2020,5,안덕면,여성,5802,331,6133
2444,2020,5,애월읍,남성,18841,529,19370
2445,2020,5,애월읍,여성,17675,506,18181
2446,2020,5,연동,남성,20316,1014,21330
2447,2020,5,연동,여성,21212,1115,22327
2448,2020,5,영천동,남성,2684,120,2804
2449,2020,5,영천동,여성,2577,58,2635
2450,2020,5,예래동,남성,2022,125,2147
2451,2020,5,예래동,여성,1904,146,2050
2452,2020,5,오라동,남성,7919,115,8034
2453,2020,5,오라동,여성,7784,135,7919
2454,2020,5,외도동,남성,10990,116,11106
2455,2020,5,외도동,여성,10876,185,11061
2456,2020,5,용담1동,남성,3706,40,3746
2457,2020,5,용담1동,여성,3497,50,3547
2458,2020,5,용담2동,남성,7561,77,7638
2459,2020,5,용담2동,여성,7431,159,7590
2460,2020,5,우도면,남성,938,14,952
2461,2020,5,우도면,여성,854,12,866
2462,2020,5,이도1동,남성,3816,54,3870
2463,2020,5,이도1동,여성,3860,81,3941
2464,2020,5,이도2동,남성,24629,287,24916
2465,2020,5,이도2동,여성,25445,379,25824
2466,2020,5,이호동,남성,2374,85,2459
2467,2020,5,이호동,여성,2209,99,2308
2468,2020,5,일도1동,남성,1406,41,1447
2469,2020,5,일도1동,여성,1259,38,1297
2470,2020,5,일도2동,남성,16405,94,16499
2471,2020,5,일도2동,여성,16957,220,17177
2472,2020,5,정방동,남성,1126,63,1189
2473,2020,5,정방동,여성,1105,58,1163
2474,2020,5,조천읍,남성,12804,340,13144
2475,2020,5,조천읍,여성,12172,259,12431
2476,2020,5,중문동,남성,5902,157,6059
2477,2020,5,중문동,여성,5569,152,5721
2478,2020,5,중앙동,남성,1727,39,1766
2479,2020,5,중앙동,여성,1914,50,1964
2480,2020,5,천지동,남성,1809,55,1864
2481,2020,5,천지동,여성,1747,50,1797
2482,2020,5,추자면,남성,912,280,1192
2483,2020,5,추자면,여성,784,12,796
2484,2020,5,표선면,남성,6313,267,6580
2485,2020,5,표선면,여성,5964,133,6097
2486,2020,5,한경면,남성,4536,262,4798
2487,2020,5,한경면,여성,4475,130,4605
2488,2020,5,한림읍,남성,10923,2309,13232
2489,2020,5,한림읍,여성,10279,1305,11584
2490,2020,5,화북동,남성,12314,207,12521
2491,2020,5,화북동,여성,12395,185,12580
2492,2020,5,효돈동,남성,2656,45,2701
2493,2020,5,효돈동,여성,2598,26,2624
2494,2020,6,건입동,남성,4670,149,4819
2495,2020,6,건입동,여성,4480,97,4577
2496,2020,6,구좌읍,남성,7968,416,8384
2497,2020,6,구좌읍,여성,7498,195,7693
2498,2020,6,남원읍,남성,9662,492,10154
2499,2020,6,남원읍,여성,9092,260,9352
2500,2020,6,노형동,남성,26711,1232,27943
2501,2020,6,노형동,여성,27634,1058,28692
2502,2020,6,대륜동,남성,7359,100,7459
2503,2020,6,대륜동,여성,7155,111,7266
2504,2020,6,대정읍,남성,10389,937,11326
2505,2020,6,대정읍,여성,10909,735,11644
2506,2020,6,대천동,남성,7011,88,7099
2507,2020,6,대천동,여성,6809,114,6923
2508,2020,6,도두동,남성,1702,62,1764
2509,2020,6,도두동,여성,1528,60,1588
2510,2020,6,동홍동,남성,11339,586,11925
2511,2020,6,동홍동,여성,11827,616,12443
2512,2020,6,봉개동,남성,2754,43,2797
2513,2020,6,봉개동,여성,2510,47,2557
2514,2020,6,삼도1동,남성,6712,67,6779
2515,2020,6,삼도1동,여성,6980,83,7063
2516,2020,6,삼도2동,남성,4185,152,4337
2517,2020,6,삼도2동,여성,3882,108,3990
2518,2020,6,삼양동,남성,12929,94,13023
2519,2020,6,삼양동,여성,12795,158,12953
2520,2020,6,서홍동,남성,5160,69,5229
2521,2020,6,서홍동,여성,5256,50,5306
2522,2020,6,성산읍,남성,8008,1142,9150
2523,2020,6,성산읍,여성,7294,582,7876
2524,2020,6,송산동,남성,2205,419,2624
2525,2020,6,송산동,여성,1993,161,2154
2526,2020,6,아라동,남성,17639,560,18199
2527,2020,6,아라동,여성,17821,501,18322
2528,2020,6,안덕면,남성,6161,302,6463
2529,2020,6,안덕면,여성,5779,307,6086
2530,2020,6,애월읍,남성,18895,523,19418
2531,2020,6,애월읍,여성,17721,507,18228
2532,2020,6,연동,남성,20416,1007,21423
2533,2020,6,연동,여성,21244,1105,22349
2534,2020,6,영천동,남성,2674,120,2794
2535,2020,6,영천동,여성,2562,58,2620
2536,2020,6,예래동,남성,2041,127,2168
2537,2020,6,예래동,여성,1894,146,2040
2538,2020,6,오라동,남성,7921,115,8036
2539,2020,6,오라동,여성,7809,142,7951
2540,2020,6,외도동,남성,10996,116,11112
2541,2020,6,외도동,여성,10866,186,11052
2542,2020,6,용담1동,남성,3686,39,3725
2543,2020,6,용담1동,여성,3488,50,3538
2544,2020,6,용담2동,남성,7561,74,7635
2545,2020,6,용담2동,여성,7409,160,7569
2546,2020,6,우도면,남성,935,12,947
2547,2020,6,우도면,여성,846,12,858
2548,2020,6,이도1동,남성,3809,54,3863
2549,2020,6,이도1동,여성,3861,82,3943
2550,2020,6,이도2동,남성,24651,287,24938
2551,2020,6,이도2동,여성,25464,380,25844
2552,2020,6,이호동,남성,2386,85,2471
2553,2020,6,이호동,여성,2216,102,2318
2554,2020,6,일도1동,남성,1411,39,1450
2555,2020,6,일도1동,여성,1258,35,1293
2556,2020,6,일도2동,남성,16400,93,16493
2557,2020,6,일도2동,여성,16933,226,17159
2558,2020,6,정방동,남성,1127,62,1189
2559,2020,6,정방동,여성,1118,57,1175
2560,2020,6,조천읍,남성,12823,333,13156
2561,2020,6,조천읍,여성,12235,253,12488
2562,2020,6,중문동,남성,5926,156,6082
2563,2020,6,중문동,여성,5589,153,5742
2564,2020,6,중앙동,남성,1717,39,1756
2565,2020,6,중앙동,여성,1907,47,1954
2566,2020,6,천지동,남성,1805,58,1863
2567,2020,6,천지동,여성,1763,48,1811
2568,2020,6,추자면,남성,903,280,1183
2569,2020,6,추자면,여성,784,12,796
2570,2020,6,표선면,남성,6302,264,6566
2571,2020,6,표선면,여성,5974,131,6105
2572,2020,6,한경면,남성,4559,270,4829
2573,2020,6,한경면,여성,4502,136,4638
2574,2020,6,한림읍,남성,10901,2303,13204
2575,2020,6,한림읍,여성,10297,1301,11598
2576,2020,6,화북동,남성,12282,208,12490
2577,2020,6,화북동,여성,12388,186,12574
2578,2020,6,효돈동,남성,2652,47,2699
2579,2020,6,효돈동,여성,2603,26,2629
2580,2020,7,건입동,남성,4659,147,4806
2581,2020,7,건입동,여성,4477,97,4574
2582,2020,7,구좌읍,남성,7986,410,8396
2583,2020,7,구좌읍,여성,7513,192,7705
2584,2020,7,남원읍,남성,9666,486,10152
2585,2020,7,남원읍,여성,9096,257,9353
2586,2020,7,노형동,남성,26749,1218,27967
2587,2020,7,노형동,여성,27659,1054,28713
2588,2020,7,대륜동,남성,7377,102,7479
2589,2020,7,대륜동,여성,7161,110,7271
2590,2020,7,대정읍,남성,10402,914,11316
2591,2020,7,대정읍,여성,10926,717,11643
2592,2020,7,대천동,남성,7004,82,7086
2593,2020,7,대천동,여성,6822,112,6934
2594,2020,7,도두동,남성,1704,58,1762
2595,2020,7,도두동,여성,1542,60,1602
2596,2020,7,동홍동,남성,11349,576,11925
2597,2020,7,동홍동,여성,11866,598,12464
2598,2020,7,봉개동,남성,2754,41,2795
2599,2020,7,봉개동,여성,2524,45,2569
2600,2020,7,삼도1동,남성,6703,65,6768
2601,2020,7,삼도1동,여성,6968,83,7051
2602,2020,7,삼도2동,남성,4190,154,4344
2603,2020,7,삼도2동,여성,3884,107,3991
2604,2020,7,삼양동,남성,12933,94,13027
2605,2020,7,삼양동,여성,12812,153,12965
2606,2020,7,서홍동,남성,5168,72,5240
2607,2020,7,서홍동,여성,5245,47,5292
2608,2020,7,성산읍,남성,7986,1140,9126
2609,2020,7,성산읍,여성,7298,576,7874
2610,2020,7,송산동,남성,2190,411,2601
2611,2020,7,송산동,여성,1979,147,2126
2612,2020,7,아라동,남성,17681,552,18233
2613,2020,7,아라동,여성,17830,491,18321
2614,2020,7,안덕면,남성,6160,302,6462
2615,2020,7,안덕면,여성,5796,305,6101
2616,2020,7,애월읍,남성,18925,526,19451
2617,2020,7,애월읍,여성,17780,509,18289
2618,2020,7,연동,남성,20475,1003,21478
2619,2020,7,연동,여성,21269,1113,22382
2620,2020,7,영천동,남성,2668,123,2791
2621,2020,7,영천동,여성,2554,58,2612
2622,2020,7,예래동,남성,2039,129,2168
2623,2020,7,예래동,여성,1899,145,2044
2624,2020,7,오라동,남성,7921,112,8033
2625,2020,7,오라동,여성,7826,137,7963
2626,2020,7,외도동,남성,11023,116,11139
2627,2020,7,외도동,여성,10913,181,11094
2628,2020,7,용담1동,남성,3687,39,3726
2629,2020,7,용담1동,여성,3489,50,3539
2630,2020,7,용담2동,남성,7552,76,7628
2631,2020,7,용담2동,여성,7409,151,7560
2632,2020,7,우도면,남성,932,11,943
2633,2020,7,우도면,여성,846,13,859
2634,2020,7,이도1동,남성,3810,52,3862
2635,2020,7,이도1동,여성,3854,82,3936
2636,2020,7,이도2동,남성,24640,272,24912
2637,2020,7,이도2동,여성,25496,377,25873
2638,2020,7,이호동,남성,2378,88,2466
2639,2020,7,이호동,여성,2219,95,2314
2640,2020,7,일도1동,남성,1403,41,1444
2641,2020,7,일도1동,여성,1252,37,1289
2642,2020,7,일도2동,남성,16392,93,16485
2643,2020,7,일도2동,여성,16908,223,17131
2644,2020,7,정방동,남성,1126,62,1188
2645,2020,7,정방동,여성,1112,58,1170
2646,2020,7,조천읍,남성,12873,330,13203
2647,2020,7,조천읍,여성,12276,253,12529
2648,2020,7,중문동,남성,5960,155,6115
2649,2020,7,중문동,여성,5573,153,5726
2650,2020,7,중앙동,남성,1714,37,1751
2651,2020,7,중앙동,여성,1894,46,1940
2652,2020,7,천지동,남성,1792,61,1853
2653,2020,7,천지동,여성,1766,47,1813
2654,2020,7,추자면,남성,900,272,1172
2655,2020,7,추자면,여성,782,12,794
2656,2020,7,표선면,남성,6304,259,6563
2657,2020,7,표선면,여성,5986,132,6118
2658,2020,7,한경면,남성,4570,270,4840
2659,2020,7,한경면,여성,4509,138,4647
2660,2020,7,한림읍,남성,10898,2275,13173
2661,2020,7,한림읍,여성,10320,1288,11608
2662,2020,7,화북동,남성,12285,205,12490
2663,2020,7,화북동,여성,12392,187,12579
2664,2020,7,효돈동,남성,2659,47,2706
2665,2020,7,효돈동,여성,2604,25,2629
2666,2020,8,건입동,남성,4648,148,4796
2667,2020,8,건입동,여성,4468,92,4560
2668,2020,8,구좌읍,남성,7993,406,8399
2669,2020,8,구좌읍,여성,7531,188,7719
2670,2020,8,남원읍,남성,9664,486,10150
2671,2020,8,남원읍,여성,9088,251,9339
2672,2020,8,노형동,남성,26778,1195,27973
2673,2020,8,노형동,여성,27739,1034,28773
2674,2020,8,대륜동,남성,7380,102,7482
2675,2020,8,대륜동,여성,7176,112,7288
2676,2020,8,대정읍,남성,10421,952,11373
2677,2020,8,대정읍,여성,11010,779,11789
2678,2020,8,대천동,남성,7007,81,7088
2679,2020,8,대천동,여성,6822,117,6939
2680,2020,8,도두동,남성,1705,57,1762
2681,2020,8,도두동,여성,1529,59,1588
2682,2020,8,동홍동,남성,11341,561,11902
2683,2020,8,동홍동,여성,11861,589,12450
2684,2020,8,봉개동,남성,2741,40,2781
2685,2020,8,봉개동,여성,2533,47,2580
2686,2020,8,삼도1동,남성,6691,60,6751
2687,2020,8,삼도1동,여성,6964,82,7046
2688,2020,8,삼도2동,남성,4188,152,4340
2689,2020,8,삼도2동,여성,3880,107,3987
2690,2020,8,삼양동,남성,12957,94,13051
2691,2020,8,삼양동,여성,12837,151,12988
2692,2020,8,서홍동,남성,5171,71,5242
2693,2020,8,서홍동,여성,5268,45,5313
2694,2020,8,성산읍,남성,7973,1142,9115
2695,2020,8,성산읍,여성,7327,572,7899
2696,2020,8,송산동,남성,2217,392,2609
2697,2020,8,송산동,여성,1988,127,2115
2698,2020,8,아라동,남성,17889,545,18434
2699,2020,8,아라동,여성,18048,472,18520
2700,2020,8,안덕면,남성,6180,295,6475
2701,2020,8,안덕면,여성,5806,285,6091
2702,2020,8,애월읍,남성,18977,520,19497
2703,2020,8,애월읍,여성,17838,512,18350
2704,2020,8,연동,남성,20445,986,21431
2705,2020,8,연동,여성,21233,1092,22325
2706,2020,8,영천동,남성,2665,123,2788
2707,2020,8,영천동,여성,2537,56,2593
2708,2020,8,예래동,남성,2032,124,2156
2709,2020,8,예래동,여성,1902,145,2047
2710,2020,8,오라동,남성,7957,114,8071
2711,2020,8,오라동,여성,7832,135,7967
2712,2020,8,외도동,남성,11024,114,11138
2713,2020,8,외도동,여성,10903,183,11086
2714,2020,8,용담1동,남성,3673,38,3711
2715,2020,8,용담1동,여성,3486,54,3540
2716,2020,8,용담2동,남성,7540,73,7613
2717,2020,8,용담2동,여성,7385,150,7535
2718,2020,8,우도면,남성,921,11,932
2719,2020,8,우도면,여성,847,13,860
2720,2020,8,이도1동,남성,3803,53,3856
2721,2020,8,이도1동,여성,3842,77,3919
2722,2020,8,이도2동,남성,24635,265,24900
2723,2020,8,이도2동,여성,25477,369,25846
2724,2020,8,이호동,남성,2366,87,2453
2725,2020,8,이호동,여성,2214,98,2312
2726,2020,8,일도1동,남성,1392,43,1435
2727,2020,8,일도1동,여성,1248,36,1284
2728,2020,8,일도2동,남성,16351,93,16444
2729,2020,8,일도2동,여성,16881,223,17104
2730,2020,8,정방동,남성,1117,62,1179
2731,2020,8,정방동,여성,1100,58,1158
2732,2020,8,조천읍,남성,12882,324,13206
2733,2020,8,조천읍,여성,12286,250,12536
2734,2020,8,중문동,남성,5977,157,6134
2735,2020,8,중문동,여성,5590,155,5745
2736,2020,8,중앙동,남성,1707,36,1743
2737,2020,8,중앙동,여성,1888,45,1933
2738,2020,8,천지동,남성,1792,61,1853
2739,2020,8,천지동,여성,1769,47,1816
2740,2020,8,추자면,남성,901,264,1165
2741,2020,8,추자면,여성,780,13,793
2742,2020,8,표선면,남성,6319,255,6574
2743,2020,8,표선면,여성,5991,130,6121
2744,2020,8,한경면,남성,4577,269,4846
2745,2020,8,한경면,여성,4505,137,4642
2746,2020,8,한림읍,남성,10902,2257,13159
2747,2020,8,한림읍,여성,10327,1261,11588
2748,2020,8,화북동,남성,12270,206,12476
2749,2020,8,화북동,여성,12365,183,12548
2750,2020,8,효돈동,남성,2653,49,2702
2751,2020,8,효돈동,여성,2601,25,2626
2752,2020,9,건입동,남성,4637,147,4784
2753,2020,9,건입동,여성,4464,88,4552
2754,2020,9,구좌읍,남성,7986,409,8395
2755,2020,9,구좌읍,여성,7545,188,7733
2756,2020,9,남원읍,남성,9661,486,10147
2757,2020,9,남원읍,여성,9073,243,9316
2758,2020,9,노형동,남성,26750,1159,27909
2759,2020,9,노형동,여성,27748,1027,28775
2760,2020,9,대륜동,남성,7397,101,7498
2761,2020,9,대륜동,여성,7174,108,7282
2762,2020,9,대정읍,남성,10453,952,11405
2763,2020,9,대정읍,여성,11075,783,11858
2764,2020,9,대천동,남성,7016,80,7096
2765,2020,9,대천동,여성,6800,118,6918
2766,2020,9,도두동,남성,1706,59,1765
2767,2020,9,도두동,여성,1531,59,1590
2768,2020,9,동홍동,남성,11374,539,11913
2769,2020,9,동홍동,여성,11884,568,12452
2770,2020,9,봉개동,남성,2727,40,2767
2771,2020,9,봉개동,여성,2514,47,2561
2772,2020,9,삼도1동,남성,6662,59,6721
2773,2020,9,삼도1동,여성,6954,81,7035
2774,2020,9,삼도2동,남성,4174,158,4332
2775,2020,9,삼도2동,여성,3904,109,4013
2776,2020,9,삼양동,남성,12961,90,13051
2777,2020,9,삼양동,여성,12818,153,12971
2778,2020,9,서홍동,남성,5175,72,5247
2779,2020,9,서홍동,여성,5264,45,5309
2780,2020,9,성산읍,남성,7985,1129,9114
2781,2020,9,성산읍,여성,7312,563,7875
2782,2020,9,송산동,남성,2217,392,2609
2783,2020,9,송산동,여성,1985,127,2112
2784,2020,9,아라동,남성,18215,570,18785
2785,2020,9,아라동,여성,18375,548,18923
2786,2020,9,안덕면,남성,6186,291,6477
2787,2020,9,안덕면,여성,5822,282,6104
2788,2020,9,애월읍,남성,18959,508,19467
2789,2020,9,애월읍,여성,17851,470,18321
2790,2020,9,연동,남성,20464,982,21446
2791,2020,9,연동,여성,21250,1104,22354
2792,2020,9,영천동,남성,2658,125,2783
2793,2020,9,영천동,여성,2531,53,2584
2794,2020,9,예래동,남성,2027,122,2149
2795,2020,9,예래동,여성,1906,144,2050
2796,2020,9,오라동,남성,7949,108,8057
2797,2020,9,오라동,여성,7802,133,7935
2798,2020,9,외도동,남성,11031,119,11150
2799,2020,9,외도동,여성,10910,183,11093
2800,2020,9,용담1동,남성,3646,38,3684
2801,2020,9,용담1동,여성,3450,56,3506
2802,2020,9,용담2동,남성,7488,74,7562
2803,2020,9,용담2동,여성,7364,149,7513
2804,2020,9,우도면,남성,908,10,918
2805,2020,9,우도면,여성,844,14,858
2806,2020,9,이도1동,남성,3818,56,3874
2807,2020,9,이도1동,여성,3862,75,3937
2808,2020,9,이도2동,남성,24530,261,24791
2809,2020,9,이도2동,여성,25456,362,25818
2810,2020,9,이호동,남성,2378,86,2464
2811,2020,9,이호동,여성,2213,99,2312
2812,2020,9,일도1동,남성,1390,42,1432
2813,2020,9,일도1동,여성,1243,36,1279
2814,2020,9,일도2동,남성,16344,95,16439
2815,2020,9,일도2동,여성,16848,221,17069
2816,2020,9,정방동,남성,1117,61,1178
2817,2020,9,정방동,여성,1100,58,1158
2818,2020,9,조천읍,남성,12912,318,13230
2819,2020,9,조천읍,여성,12334,251,12585
2820,2020,9,중문동,남성,5977,150,6127
2821,2020,9,중문동,여성,5612,156,5768
2822,2020,9,중앙동,남성,1698,38,1736
2823,2020,9,중앙동,여성,1886,43,1929
2824,2020,9,천지동,남성,1785,60,1845
2825,2020,9,천지동,여성,1754,46,1800
2826,2020,9,추자면,남성,899,263,1162
2827,2020,9,추자면,여성,775,13,788
2828,2020,9,표선면,남성,6326,253,6579
2829,2020,9,표선면,여성,6020,128,6148
2830,2020,9,한경면,남성,4558,270,4828
2831,2020,9,한경면,여성,4494,135,4629
2832,2020,9,한림읍,남성,10891,2238,13129
2833,2020,9,한림읍,여성,10334,1248,11582
2834,2020,9,화북동,남성,12241,207,12448
2835,2020,9,화북동,여성,12339,182,12521
2836,2020,9,효돈동,남성,2656,47,2703
2837,2020,9,효돈동,여성,2596,26,2622
2838,2020,10,건입동,남성,4647,147,4794
2839,2020,10,건입동,여성,4463,92,4555
2840,2020,10,구좌읍,남성,8000,411,8411
2841,2020,10,구좌읍,여성,7546,184,7730
2842,2020,10,남원읍,남성,9666,477,10143
2843,2020,10,남원읍,여성,9078,238,9316
2844,2020,10,노형동,남성,26850,1153,28003
2845,2020,10,노형동,여성,27889,1008,28897
2846,2020,10,대륜동,남성,7409,107,7516
2847,2020,10,대륜동,여성,7216,99,7315
2848,2020,10,대정읍,남성,10495,946,11441
2849,2020,10,대정읍,여성,11121,774,11895
2850,2020,10,대천동,남성,7055,81,7136
2851,2020,10,대천동,여성,6835,117,6952
2852,2020,10,도두동,남성,1705,56,1761
2853,2020,10,도두동,여성,1539,55,1594
2854,2020,10,동홍동,남성,11357,505,11862
2855,2020,10,동홍동,여성,11876,542,12418
2856,2020,10,봉개동,남성,2727,39,2766
2857,2020,10,봉개동,여성,2518,46,2564
2858,2020,10,삼도1동,남성,6656,55,6711
2859,2020,10,삼도1동,여성,6933,80,7013
2860,2020,10,삼도2동,남성,4183,152,4335
2861,2020,10,삼도2동,여성,3894,109,4003
2862,2020,10,삼양동,남성,12946,88,13034
2863,2020,10,삼양동,여성,12831,155,12986
2864,2020,10,서홍동,남성,5235,72,5307
2865,2020,10,서홍동,여성,5318,50,5368
2866,2020,10,성산읍,남성,7988,1117,9105
2867,2020,10,성산읍,여성,7300,563,7863
2868,2020,10,송산동,남성,2207,375,2582
2869,2020,10,송산동,여성,1967,116,2083
2870,2020,10,아라동,남성,18285,565,18850
2871,2020,10,아라동,여성,18491,528,19019
2872,2020,10,안덕면,남성,6162,270,6432
2873,2020,10,안덕면,여성,5803,278,6081
2874,2020,10,애월읍,남성,18959,511,19470
2875,2020,10,애월읍,여성,17840,477,18317
2876,2020,10,연동,남성,20512,961,21473
2877,2020,10,연동,여성,21284,1101,22385
2878,2020,10,영천동,남성,2663,126,2789
2879,2020,10,영천동,여성,2525,49,2574
2880,2020,10,예래동,남성,2025,118,2143
2881,2020,10,예래동,여성,1913,141,2054
2882,2020,10,오라동,남성,7949,102,8051
2883,2020,10,오라동,여성,7808,129,7937
2884,2020,10,외도동,남성,11040,115,11155
2885,2020,10,외도동,여성,10917,183,11100
2886,2020,10,용담1동,남성,3640,38,3678
2887,2020,10,용담1동,여성,3443,54,3497
2888,2020,10,용담2동,남성,7462,71,7533
2889,2020,10,용담2동,여성,7358,144,7502
2890,2020,10,우도면,남성,909,10,919
2891,2020,10,우도면,여성,841,13,854
2892,2020,10,이도1동,남성,3818,55,3873
2893,2020,10,이도1동,여성,3856,70,3926
2894,2020,10,이도2동,남성,24541,256,24797
2895,2020,10,이도2동,여성,25465,358,25823
2896,2020,10,이호동,남성,2377,87,2464
2897,2020,10,이호동,여성,2219,97,2316
2898,2020,10,일도1동,남성,1372,45,1417
2899,2020,10,일도1동,여성,1243,34,1277
2900,2020,10,일도2동,남성,16330,91,16421
2901,2020,10,일도2동,여성,16858,214,17072
2902,2020,10,정방동,남성,1116,62,1178
2903,2020,10,정방동,여성,1095,57,1152
2904,2020,10,조천읍,남성,12935,313,13248
2905,2020,10,조천읍,여성,12360,255,12615
2906,2020,10,중문동,남성,5955,149,6104
2907,2020,10,중문동,여성,5599,155,5754
2908,2020,10,중앙동,남성,1690,37,1727
2909,2020,10,중앙동,여성,1873,42,1915
2910,2020,10,천지동,남성,1773,60,1833
2911,2020,10,천지동,여성,1753,50,1803
2912,2020,10,추자면,남성,900,265,1165
2913,2020,10,추자면,여성,769,13,782
2914,2020,10,표선면,남성,6328,249,6577
2915,2020,10,표선면,여성,6016,129,6145
2916,2020,10,한경면,남성,4555,269,4824
2917,2020,10,한경면,여성,4494,135,4629
2918,2020,10,한림읍,남성,10900,2209,13109
2919,2020,10,한림읍,여성,10346,1212,11558
2920,2020,10,화북동,남성,12214,198,12412
2921,2020,10,화북동,여성,12332,178,12510
2922,2020,10,효돈동,남성,2654,47,2701
2923,2020,10,효돈동,여성,2591,26,2617
2924,2020,11,건입동,남성,4646,145,4791
2925,2020,11,건입동,여성,4455,91,4546
2926,2020,11,구좌읍,남성,8000,415,8415
2927,2020,11,구좌읍,여성,7557,181,7738
2928,2020,11,남원읍,남성,9684,476,10160
2929,2020,11,남원읍,여성,9073,239,9312
2930,2020,11,노형동,남성,26927,1139,28066
2931,2020,11,노형동,여성,27968,999,28967
2932,2020,11,대륜동,남성,7411,102,7513
2933,2020,11,대륜동,여성,7241,100,7341
2934,2020,11,대정읍,남성,10533,939,11472
2935,2020,11,대정읍,여성,11187,769,11956
2936,2020,11,대천동,남성,7122,79,7201
2937,2020,11,대천동,여성,6864,118,6982
2938,2020,11,도두동,남성,1716,56,1772
2939,2020,11,도두동,여성,1539,54,1593
2940,2020,11,동홍동,남성,11347,482,11829
2941,2020,11,동홍동,여성,11890,518,12408
2942,2020,11,봉개동,남성,2724,35,2759
2943,2020,11,봉개동,여성,2515,46,2561
2944,2020,11,삼도1동,남성,6654,53,6707
2945,2020,11,삼도1동,여성,6942,79,7021
2946,2020,11,삼도2동,남성,4177,151,4328
2947,2020,11,삼도2동,여성,3875,105,3980
2948,2020,11,삼양동,남성,12933,87,13020
2949,2020,11,삼양동,여성,12832,150,12982
2950,2020,11,서홍동,남성,5240,74,5314
2951,2020,11,서홍동,여성,5346,50,5396
2952,2020,11,성산읍,남성,8004,1108,9112
2953,2020,11,성산읍,여성,7302,561,7863
2954,2020,11,송산동,남성,2213,368,2581
2955,2020,11,송산동,여성,1962,115,2077
2956,2020,11,아라동,남성,18333,565,18898
2957,2020,11,아라동,여성,18579,530,19109
2958,2020,11,안덕면,남성,6174,264,6438
2959,2020,11,안덕면,여성,5806,274,6080
2960,2020,11,애월읍,남성,18992,509,19501
2961,2020,11,애월읍,여성,17850,480,18330
2962,2020,11,연동,남성,20487,953,21440
2963,2020,11,연동,여성,21314,1092,22406
2964,2020,11,영천동,남성,2667,124,2791
2965,2020,11,영천동,여성,2540,49,2589
2966,2020,11,예래동,남성,2025,117,2142
2967,2020,11,예래동,여성,1919,140,2059
2968,2020,11,오라동,남성,7934,99,8033
2969,2020,11,오라동,여성,7804,125,7929
2970,2020,11,외도동,남성,11057,117,11174
2971,2020,11,외도동,여성,10957,182,11139
2972,2020,11,용담1동,남성,3632,39,3671
2973,2020,11,용담1동,여성,3440,52,3492
2974,2020,11,용담2동,남성,7453,72,7525
2975,2020,11,용담2동,여성,7339,146,7485
2976,2020,11,우도면,남성,910,10,920
2977,2020,11,우도면,여성,843,13,856
2978,2020,11,이도1동,남성,3820,55,3875
2979,2020,11,이도1동,여성,3850,70,3920
2980,2020,11,이도2동,남성,24512,249,24761
2981,2020,11,이도2동,여성,25435,353,25788
2982,2020,11,이호동,남성,2375,85,2460
2983,2020,11,이호동,여성,2198,100,2298
2984,2020,11,일도1동,남성,1372,48,1420
2985,2020,11,일도1동,여성,1241,34,1275
2986,2020,11,일도2동,남성,16297,84,16381
2987,2020,11,일도2동,여성,16821,211,17032
2988,2020,11,정방동,남성,1113,61,1174
2989,2020,11,정방동,여성,1090,58,1148
2990,2020,11,조천읍,남성,12950,316,13266
2991,2020,11,조천읍,여성,12378,259,12637
2992,2020,11,중문동,남성,5955,148,6103
2993,2020,11,중문동,여성,5596,149,5745
2994,2020,11,중앙동,남성,1677,36,1713
