base_date,emd_nm,short_nationality_CHN,short_nationality_ETC,short_nationality_HKG,short_nationality_IDN,short_nationality_JPN,short_nationality_MYS,short_nationality_SGP,short_nationality_THA,short_nationality_USA,short_nationality_VNM,short_visit_pop_cnt
2020-11,한경면,720,391,4,32,0,6,95,224,56,46,777.3997999999998
2020-11,한림읍,720,444,43,3,0,2,9,18,577,33,2126.8683
2020-11,화북동,413,523,0,3,0,0,0,0,254,0,873.5653999999998
2020-11,효돈동,67,42,25,0,0,0,0,0,4,0,47.1454
2020-12,건입동,476,628,58,118,51,30,10,299,306,12,2083.2765
2020-12,구좌읍,704,309,28,202,29,0,2,45,240,0,852.1112
2020-12,남원읍,744,744,704,623,190,345,465,743,635,401,28746.866299999998
2020-12,노형동,744,725,156,1,193,31,163,80,490,93,3590.0627999999992
2020-12,대륜동,700,569,454,1,203,52,1,71,546,2,2122.3408
2020-12,대정읍,744,633,106,0,1,2,29,35,298,35,2256.1632
2020-12,대천동,673,160,50,0,59,124,0,71,83,28,789.4688000000002
2020-12,도두동,200,498,2,4,5,0,0,1,69,0,900.1337000000001
2020-12,동홍동,682,175,92,26,229,31,0,1,216,0,1191.6483999999998
2020-12,봉개동,628,724,389,227,0,53,77,688,387,117,5352.6926
2020-12,삼도1동,223,425,0,0,0,0,0,0,71,0,579.4114000000001
2020-12,삼도2동,541,188,1,4,57,0,2,1,269,0,753.3538000000001
2020-12,삼양동,351,468,0,3,37,0,0,0,401,24,1260.6815000000001
2020-12,서홍동,744,741,593,416,77,362,157,718,398,140,17140.888300000002
2020-12,성산읍,744,744,165,35,217,4,11,157,485,215,4543.417
2020-12,송산동,206,67,6,0,248,35,5,12,50,0,765.0860000000002
2020-12,아라동,646,695,72,0,101,24,206,47,266,15,2406.8112
2020-12,안덕면,744,730,197,24,1,205,0,6,694,0,4047.3521999999994
2020-12,애월읍,744,744,721,658,538,406,451,744,742,405,34312.86880000001
2020-12,연동,744,710,353,72,368,278,146,91,605,0,5575.8017
2020-12,영천동,723,719,583,324,114,98,86,714,405,149,7500.124300000001
2020-12,예래동,705,567,44,0,64,9,0,58,294,14,1719.3915000000002
2020-12,오라동,397,372,1,1,165,23,0,76,523,0,2152.5696
2020-12,외도동,286,121,0,2,269,0,0,5,7,0,745.8688000000001
2020-12,용담1동,250,227,0,77,0,1,0,0,241,0,545.4853
2020-12,용담2동,312,280,78,106,87,4,3,2,250,0,1141.8801
2020-12,우도면,607,653,195,226,0,123,179,545,175,41,3568.6571
2020-12,이도1동,605,295,0,0,61,2,26,0,132,71,732.3414999999999
2020-12,이도2동,663,522,51,0,220,23,1,0,447,0,2889.4760999999994
2020-12,이호동,359,69,0,0,0,0,1,0,118,0,239.06459999999987
2020-12,일도1동,135,69,1,0,0,0,0,0,8,0,75.9543
2020-12,일도2동,391,66,27,13,0,0,0,0,228,183,537.7204000000002
2020-12,정방동,734,0,0,50,27,0,0,0,137,0,453.6603999999999
2020-12,조천읍,727,700,172,139,54,170,169,466,713,67,5811.553099999999
2020-12,중문동,744,744,459,222,45,165,169,696,543,178,8038.933200000001
2020-12,중앙동,457,26,3,0,2,0,0,0,5,0,118.73979999999997
2020-12,천지동,493,1,0,0,0,35,0,0,13,0,104.00429999999999
2020-12,추자면,727,734,274,252,52,119,70,626,378,104,5452.014199999999
2020-12,표선면,670,684,74,164,13,60,55,487,206,7,2253.7497
2020-12,한경면,244,483,64,30,256,0,31,189,142,124,2420.3957999999993
2020-12,한림읍,744,628,65,218,5,4,0,39,187,0,1681.4958000000004
2020-12,화북동,333,301,33,7,0,0,0,0,55,0,374.3854
2020-12,효돈동,397,34,29,0,0,1,4,2,3,0,73.69729999999998
2021-01,건입동,281,476,64,17,8,34,16,296,125,72,507.10450000000014
2021-01,구좌읍,448,143,205,0,0,20,0,64,58,178,184.0196
2021-01,남원읍,744,744,732,620,117,451,478,737,677,454,13940.488600000002
2021-01,노형동,740,696,527,0,0,24,26,82,546,88,1206.8707999999995
2021-01,대륜동,719,545,274,4,8,0,2,126,108,1,539.9404999999998
2021-01,대정읍,383,309,32,52,20,0,16,55,47,54,238.16389999999996
2021-01,대천동,515,365,85,3,15,1,1,80,7,0,263.89770000000004
2021-01,도두동,155,68,2,0,2,0,0,2,36,0,74.90010000000002
2021-01,동홍동,741,190,118,0,1,0,0,2,3,2,314.5647000000001
2021-01,봉개동,650,734,439,137,1,82,47,613,382,239,2186.1284
2021-01,삼도1동,122,58,0,0,0,0,0,0,4,0,34.84909999999999
2021-01,삼도2동,518,310,1,0,213,0,9,0,30,25,358.3420000000001
2021-01,삼양동,423,213,0,0,0,9,0,0,59,0,242.1682
2021-01,서홍동,744,744,422,213,117,125,195,660,93,134,4392.7566
2021-01,성산읍,669,518,65,20,0,24,11,238,153,7,805.4831000000001
2021-01,송산동,227,127,2,71,24,1,25,66,4,197,100.92479999999996
2021-01,아라동,386,486,24,6,24,6,0,19,140,11,505.7502999999999
2021-01,안덕면,744,513,205,40,159,0,0,44,557,0,1434.8843999999997
2021-01,애월읍,744,744,704,624,220,334,519,744,716,487,15045.2638
2021-01,연동,744,577,185,34,480,23,85,86,183,24,1955.3207999999997
2021-01,영천동,734,737,582,159,49,118,76,577,360,133,3270.546700000001
2021-01,예래동,594,241,168,1,0,0,27,42,181,24,375.1025
2021-01,오라동,209,199,35,0,0,2,0,6,223,0,245.57490000000007
2021-01,외도동,94,76,0,0,0,0,0,0,3,0,35.41169999999999
2021-01,용담1동,23,5,0,0,0,53,0,8,1,0,17.8521
2021-01,용담2동,425,233,27,8,6,50,1,9,206,0,301.1369
2021-01,우도면,670,662,301,116,49,37,130,577,103,103,1369.3894999999998
2021-01,이도1동,595,257,0,0,2,0,120,2,2,0,191.82160000000005
2021-01,이도2동,593,635,17,0,59,16,0,0,43,24,479.1148000000001
2021-01,이호동,294,65,0,3,0,0,0,24,64,0,96.28069999999998
2021-01,일도1동,51,1,0,0,0,0,0,0,1,0,6.700699999999999
2021-01,일도2동,430,148,0,67,0,0,0,0,96,0,208.99050000000008
2021-01,정방동,718,12,0,15,1,0,0,5,165,0,215.7083
2021-01,조천읍,744,666,155,105,222,127,87,545,382,86,1741.2512000000002
2021-01,중문동,743,741,472,209,41,78,123,663,306,175,3133.3264999999997
2021-01,중앙동,94,29,3,0,5,0,21,0,11,0,29.572499999999998
2021-01,천지동,335,0,0,0,0,0,0,0,2,0,52.5994
2021-01,추자면,711,740,331,205,117,133,110,628,275,95,2113.9469999999997
2021-01,표선면,677,625,167,108,16,38,119,589,185,108,958.7425
2021-01,한경면,579,378,124,0,0,9,8,372,39,25,410.4585
2021-01,한림읍,744,561,24,77,267,0,5,87,336,0,1345.4775
2021-01,화북동,361,279,62,0,0,1,0,0,26,0,176.28820000000005
2021-01,효돈동,69,2,0,0,0,0,2,2,3,0,10.270599999999998
2021-02,건입동,361,594,50,132,212,56,64,331,48,60,686.2705
2021-02,구좌읍,527,145,28,26,3,7,0,48,261,0,338.97380000000004
2021-02,남원읍,672,672,628,599,114,354,481,672,545,415,10770.743299999998
2021-02,노형동,672,439,17,13,285,5,0,234,521,25,1486.2332000000001
2021-02,대륜동,545,558,52,51,57,0,0,94,582,0,829.3086999999998
2021-02,대정읍,385,276,0,4,0,0,0,3,15,0,230.41740000000007
2021-02,대천동,476,371,0,1,0,10,0,63,38,0,261.6409
2021-02,도두동,48,89,0,0,0,0,4,69,119,0,150.56930000000003
2021-02,동홍동,494,386,66,0,107,9,0,3,84,0,437.8375000000001
2021-02,봉개동,593,655,294,188,0,42,73,603,514,92,2009.8021999999999
2021-02,삼도1동,440,70,0,0,279,0,27,0,0,201,300.4779
2021-02,삼도2동,527,87,0,0,56,0,0,30,0,7,142.353
2021-02,삼양동,338,77,0,0,0,0,0,0,0,0,68.49299999999998
2021-02,서홍동,672,660,254,275,96,346,145,587,197,112,2948.2727
2021-02,성산읍,662,366,48,270,213,32,2,155,142,17,660.8253999999998
2021-02,송산동,9,44,63,7,0,0,0,27,2,0,17.9479
2021-02,아라동,672,664,0,1,145,1,0,21,361,201,1816.4798
2021-02,안덕면,672,672,120,0,3,202,142,29,508,25,1645.0648999999996
2021-02,애월읍,672,672,669,503,110,375,389,672,633,359,11231.388799999999
2021-02,연동,672,531,9,62,1,19,40,25,259,0,1008.9298000000001
2021-02,영천동,652,672,414,196,70,79,113,594,199,90,2212.494100000001
2021-02,예래동,536,98,25,0,16,15,0,28,43,0,280.6159
2021-02,오라동,162,187,0,0,0,0,0,11,44,0,111.92089999999999
2021-02,외도동,350,150,0,0,259,0,0,25,1,0,291.5906
2021-02,용담1동,0,30,0,11,0,22,6,20,3,0,17.813299999999998
2021-02,용담2동,477,413,29,91,34,42,25,114,179,12,382.75609999999995
2021-02,우도면,606,595,237,177,0,189,42,501,94,98,974.2227
2021-02,이도1동,437,56,0,4,1,0,0,25,10,0,89.93500000000002
2021-02,이도2동,670,493,102,0,0,115,0,0,315,13,761.2085000000001
2021-02,이호동,207,348,0,0,0,0,0,2,4,0,139.7385
2021-02,일도1동,8,51,0,0,1,0,0,1,27,0,33.1032
2021-02,일도2동,394,98,97,0,15,0,0,0,130,0,180.5066
2021-02,정방동,503,86,0,116,0,0,0,0,4,0,114.71450000000003
2021-02,조천읍,613,611,108,44,46,111,50,470,414,43,1306.9415
2021-02,중문동,672,665,334,193,24,210,211,561,216,149,2335.6207000000004
2021-02,중앙동,316,3,0,33,0,0,0,0,26,0,58.23130000000001
2021-02,천지동,19,40,0,0,0,0,77,0,0,0,14.100299999999997
2021-02,추자면,632,664,269,192,0,130,78,582,137,122,1683.7859999999996
2021-02,표선면,538,457,172,121,3,55,105,423,132,120,622.8606
2021-02,한경면,638,307,25,0,267,24,2,71,100,26,625.2487
2021-02,한림읍,610,672,15,4,0,60,0,54,438,240,1379.5308
2021-02,화북동,216,187,0,0,0,0,0,0,83,0,131.6062
2021-02,효돈동,2,0,44,0,119,0,0,45,0,0,81.3438
2021-03,건입동,559,628,30,167,52,28,4,440,286,114,1460.9461999999999
2021-03,구좌읍,631,593,38,1,264,5,0,156,179,4,1217.7156999999997
2021-03,남원읍,744,744,744,615,126,472,438,744,685,464,27479.690700000003
2021-03,노형동,744,615,26,30,1,146,0,57,400,3,2979.887199999999
2021-03,대륜동,698,383,1,24,29,0,10,67,406,1,1289.6215
2021-03,대정읍,717,366,0,232,266,25,0,60,244,1,1293.4049
2021-03,대천동,643,207,55,27,0,2,18,60,340,0,774.6290000000001
2021-03,도두동,231,722,0,0,0,0,0,0,34,0,490.5946000000001
2021-03,동홍동,709,244,5,125,169,0,0,4,145,0,869.6611
2021-03,봉개동,611,707,377,223,2,97,71,614,334,130,3411.7537000000007
2021-03,삼도1동,345,325,0,26,154,0,0,0,5,0,417.30590000000007
2021-03,삼도2동,123,281,0,0,2,0,17,27,37,35,244.63139999999999
2021-03,삼양동,286,274,0,0,0,0,0,0,4,0,244.4038
2021-03,서홍동,744,744,285,265,1,164,5,652,311,97,6916.074200000001
2021-03,성산읍,716,603,29,83,95,11,1,181,212,14,1213.5639999999996
2021-03,송산동,123,48,11,64,266,24,1,17,64,0,458.1987999999999
2021-03,아라동,744,732,3,2,143,3,0,8,343,0,2679.6958999999997
2021-03,안덕면,744,738,158,0,287,7,32,179,433,3,2976.3807
2021-03,애월읍,744,744,742,560,201,470,463,744,709,433,28620.3888
2021-03,연동,744,667,262,1,410,54,0,172,415,26,4922.372200000001
2021-03,영천동,721,699,433,199,25,99,9,618,319,7,3687.3813000000005
2021-03,예래동,744,277,207,24,0,182,31,23,351,0,1475.8403999999996
2021-03,오라동,634,372,0,0,3,0,0,12,70,0,478.316
2021-03,외도동,386,477,0,0,0,1,0,1,291,0,841.8562000000003
2021-03,용담1동,502,24,0,0,0,1,0,0,64,2,222.483
2021-03,용담2동,447,250,1,3,14,3,27,6,273,0,786.6355
2021-03,우도면,628,702,328,188,3,45,79,514,231,24,2321.8464000000004
2021-03,이도1동,636,304,0,7,0,2,0,0,313,0,844.7464
2021-03,이도2동,744,528,1,52,30,2,0,0,588,16,2367.8523
2021-03,이호동,337,8,0,0,0,0,0,7,28,0,88.25390000000002
2021-03,일도1동,358,205,0,3,0,0,0,0,4,0,188.4982
2021-03,일도2동,341,136,0,108,2,4,0,0,255,0,616.7546000000001
2021-03,정방동,685,120,0,63,0,0,0,1,151,0,480.13489999999996
2021-03,조천읍,742,743,276,179,140,172,124,511,308,108,2700.672399999999
2021-03,중문동,743,729,389,140,10,118,140,630,392,297,3800.8958000000007
2021-03,중앙동,555,31,0,0,0,0,0,26,51,0,234.18830000000005
2021-03,천지동,129,335,0,0,0,0,0,0,2,0,212.49850000000006
2021-03,추자면,719,735,263,182,137,111,133,626,243,189,3316.590999999999
2021-03,표선면,744,708,203,55,0,25,4,536,173,45,1745.4279000000001
2021-03,한경면,491,624,66,5,0,0,0,240,62,2,905.0365
2021-03,한림읍,744,731,290,133,2,2,0,47,552,12,2876.3323
2021-03,화북동,359,426,0,5,0,0,0,0,481,0,1817.2017
2021-03,효돈동,16,15,0,1,0,0,0,31,162,0,213.10289999999998
2021-04,건입동,605,517,71,265,1,53,75,266,234,81,1175.0798
2021-04,구좌읍,715,169,67,29,269,39,0,63,294,0,1150.5403000000001
2021-04,남원읍,720,720,720,615,195,488,397,720,706,531,27391.7327
2021-04,노형동,720,720,30,0,312,8,0,31,256,8,3319.9754000000003
2021-04,대륜동,718,391,53,35,0,16,23,123,326,31,1126.5474000000002
2021-04,대정읍,720,545,0,203,111,7,3,36,593,0,2144.6516999999994
2021-04,대천동,720,335,53,0,0,54,3,37,92,2,630.3238
2021-04,도두동,595,333,18,0,0,0,0,0,37,0,340.76039999999995
2021-04,동홍동,720,316,3,109,0,41,25,77,126,1,665.9663000000002
2021-04,봉개동,634,683,465,146,7,127,72,524,355,137,3564.8941999999997
2021-04,삼도1동,469,59,37,0,23,0,0,0,219,0,504.6383000000001
2021-04,삼도2동,659,124,27,0,32,57,57,24,147,0,586.6717000000002
2021-04,삼양동,415,469,0,0,0,0,0,0,6,0,559.895
2021-04,서홍동,720,674,296,180,1,186,83,580,319,309,3433.7091
2021-04,성산읍,720,619,33,162,0,103,1,205,225,8,2011.8816
2021-04,송산동,91,98,48,28,0,1,0,27,47,19,131.5924
2021-04,아라동,715,658,53,0,59,32,0,94,568,28,1949.0789
2021-04,안덕면,720,674,245,0,0,9,165,97,637,0,2653.3532999999993
2021-04,애월읍,720,720,651,668,92,449,352,720,689,497,28652.63640000001
2021-04,연동,720,720,116,0,388,0,182,0,585,0,5900.511399999999
2021-04,영천동,705,708,470,213,25,79,84,559,618,160,5207.9310000000005
2021-04,예래동,720,455,0,16,0,0,7,112,384,2,1283.0997
2021-04,오라동,513,322,6,0,0,24,0,75,363,0,903.3038000000001
2021-04,외도동,176,49,0,24,0,0,31,32,145,0,314.2747
2021-04,용담1동,61,31,0,0,0,0,0,0,14,0,41.5133
2021-04,용담2동,588,174,53,8,4,25,0,0,306,3,699.2234000000001
2021-04,우도면,625,640,340,152,25,122,112,505,266,216,2463.2303000000006
2021-04,이도1동,711,406,29,25,0,1,0,27,118,0,743.4507000000001
2021-04,이도2동,719,397,19,0,29,0,0,0,273,0,1614.6407000000004
2021-04,이호동,319,373,0,0,0,2,0,0,3,0,343.34490000000005
2021-04,일도1동,407,116,0,0,0,1,0,0,12,0,158.56250000000006
2021-04,일도2동,511,677,51,35,0,0,1,0,224,0,926.4404000000001
2021-04,정방동,551,111,0,50,0,30,0,0,181,245,551.1559
2021-04,조천읍,720,695,211,104,2,101,61,509,417,133,3559.9571999999994
2021-04,중문동,720,710,538,252,101,156,76,623,658,137,5416.0542000000005
2021-04,중앙동,466,21,0,0,0,6,0,0,31,0,197.07270000000003
2021-04,천지동,567,106,0,0,0,0,0,0,21,13,203.6758
2021-04,추자면,711,716,375,237,53,72,84,595,396,62,4323.1683
2021-04,표선면,710,660,256,115,25,112,25,446,244,126,2157.8419000000004
2021-04,한경면,698,315,26,1,0,27,5,204,303,13,1179.8104000000003
2021-04,한림읍,720,514,92,278,0,2,0,20,372,39,1844.0388
2021-04,화북동,366,231,0,0,263,5,0,0,180,0,829.0338
2021-04,효돈동,32,52,0,0,0,0,0,10,129,0,193.82680000000002
2021-05,건입동,572,591,34,187,0,17,94,331,263,21,1206.5514000000003
2021-05,구좌읍,739,540,24,295,0,271,46,160,212,2,1338.9220999999998
2021-05,남원읍,744,744,727,610,25,420,449,744,722,559,27889.318300000006
2021-05,노형동,744,744,31,1,132,1,6,39,481,4,2974.2632000000003
2021-05,대륜동,586,519,221,241,0,20,2,127,26,205,1558.5782000000002
2021-05,대정읍,740,272,100,79,0,36,0,171,26,0,583.441
2021-05,대천동,573,416,10,0,0,0,34,70,59,0,3240.8630000000003
2021-05,도두동,121,45,13,3,30,0,0,13,2,1,83.54700000000001
2021-05,동홍동,744,307,1,166,0,1,0,28,236,0,1084.305
2021-05,봉개동,672,701,315,179,3,30,393,508,316,127,2788.9421
2021-05,삼도1동,586,75,239,0,0,0,0,0,45,0,220.69999999999996
2021-05,삼도2동,599,418,0,179,8,0,0,6,5,0,466.2600000000001
2021-05,삼양동,195,431,0,0,36,0,0,30,2,0,387.0289
2021-05,서홍동,739,688,232,253,0,65,39,528,381,119,3283.5813
2021-05,성산읍,735,583,33,112,0,44,6,427,373,25,1936.6040999999996
2021-05,송산동,240,128,24,0,50,7,48,157,12,24,223.5297
2021-05,아라동,744,379,0,0,30,11,0,21,398,163,1462.8638999999998
2021-05,안덕면,694,698,269,23,0,190,65,114,724,0,2327.5552
2021-05,애월읍,744,744,715,633,403,426,267,744,664,412,27273.026499999996
2021-05,연동,744,744,295,0,296,5,66,30,431,12,4841.8267
2021-05,영천동,744,727,352,385,0,58,74,596,416,54,7102.902099999999
2021-05,예래동,630,522,38,9,268,25,60,111,146,0,1212.2652
2021-05,오라동,637,225,27,0,0,0,0,3,286,0,671.2005000000003
2021-05,외도동,319,110,0,25,0,0,0,0,0,0,126.48009999999998
2021-05,용담1동,442,378,0,9,0,0,0,2,1,0,298.6978
2021-05,용담2동,508,265,12,64,56,5,25,8,88,0,431.5063
2021-05,우도면,679,721,406,178,70,76,111,653,308,127,3373.958699999999
2021-05,이도1동,599,265,0,0,0,0,0,1,106,0,455.93360000000007
2021-05,이도2동,700,507,0,0,277,0,121,0,397,3,1584.6645999999994
2021-05,이호동,247,7,0,0,0,1,0,40,67,0,133.7641
2021-05,일도1동,222,45,0,75,0,0,0,0,3,0,74.2961
2021-05,일도2동,459,79,1,198,64,0,0,0,55,0,298.5637
2021-05,정방동,145,112,0,0,3,1,0,40,25,24,117.64630000000004
2021-05,조천읍,744,709,123,56,22,86,57,546,513,79,3448.6049000000003
2021-05,중문동,744,731,502,213,191,194,125,659,465,90,4546.6017999999995
2021-05,중앙동,347,294,0,0,0,20,0,1,2,0,221.54430000000008
2021-05,천지동,105,128,0,0,0,10,0,1,0,0,91.28710000000001
2021-05,추자면,736,738,300,168,0,18,99,625,306,121,3517.883199999999
2021-05,표선면,744,682,163,301,26,41,65,448,324,26,2108.5877
2021-05,한경면,560,605,123,30,43,26,23,317,106,14,1158.8752
2021-05,한림읍,744,303,70,71,267,30,13,111,119,0,1327.8783
2021-05,화북동,469,76,0,0,26,0,0,0,0,0,185.99420000000006
2021-05,효돈동,236,106,24,6,0,0,0,104,1,2,371.967
2021-06,건입동,246,489,101,82,0,2,69,355,433,5,1079.3993999999998
2021-06,구좌읍,581,575,150,31,24,48,33,165,272,2,1146.1989999999998
2021-06,남원읍,720,720,706,675,89,363,395,720,669,504,30967.302000000007
2021-06,노형동,720,491,311,6,317,205,1,86,264,20,3330.2382000000002
2021-06,대륜동,635,581,114,59,267,87,27,97,360,29,1913.3590999999997
2021-06,대정읍,720,346,33,0,266,32,6,115,102,29,1268.9940000000001
2021-06,대천동,566,443,40,65,0,24,3,55,99,10,644.6275999999999
2021-06,도두동,51,62,11,0,2,0,0,2,13,8,58.3716
2021-06,동홍동,643,628,0,0,0,0,2,5,445,0,1918.9339999999997
2021-06,봉개동,645,678,466,289,0,99,63,533,312,136,3436.307999999999
2021-06,삼도1동,383,33,274,0,0,0,0,0,0,0,140.90099999999998
2021-06,삼도2동,467,490,0,85,0,0,5,0,301,3,805.297
2021-06,삼양동,316,71,2,0,0,0,0,0,161,0,283.5824
2021-06,서홍동,696,696,184,183,0,79,35,440,233,48,2814.0986999999996
2021-06,성산읍,651,580,112,190,23,40,14,349,382,45,1795.5843
2021-06,송산동,88,375,29,41,49,0,3,95,144,192,534.8996
2021-06,아라동,708,641,3,35,313,255,228,395,702,272,4168.9403
2021-06,안덕면,720,587,231,13,118,321,16,33,593,2,2470.5642
2021-06,애월읍,720,720,714,643,308,473,394,720,684,515,27754.831499999997
2021-06,연동,720,720,10,0,204,481,78,0,358,159,5263.160700000002
2021-06,영천동,720,709,339,118,25,67,80,545,320,87,3376.0897000000004
2021-06,예래동,672,418,108,25,0,9,1,104,308,62,1194.0627000000004
2021-06,오라동,516,292,29,4,122,0,24,7,34,0,609.4127000000001
2021-06,외도동,4,123,0,0,70,0,0,1,63,0,264.8095
2021-06,용담1동,279,164,2,42,0,0,0,0,3,0,151.4108
2021-06,용담2동,633,351,10,67,27,21,27,5,379,71,1013.0971
2021-06,우도면,706,709,393,225,81,83,131,567,232,110,4150.6546
2021-06,이도1동,293,122,42,13,0,0,2,1,133,3,258.69039999999995
2021-06,이도2동,710,399,5,11,267,46,1,0,341,0,1577.5813999999998
2021-06,이호동,48,98,0,0,0,0,0,0,67,1,123.77409999999998
2021-06,일도1동,220,0,2,4,2,0,1,0,3,0,66.83409999999999
2021-06,일도2동,296,124,0,0,84,0,1,27,58,0,335.0198000000002
2021-06,정방동,701,94,24,0,166,38,0,0,146,120,848.5977999999998
2021-06,조천읍,700,711,307,86,267,110,87,549,511,73,3476.5097999999994
2021-06,중문동,720,689,355,195,1,47,132,621,342,110,4019.039900000001
2021-06,중앙동,553,11,0,0,0,14,0,0,31,0,237.0341999999999
2021-06,천지동,286,39,0,0,0,5,0,0,51,0,145.63249999999996
2021-06,추자면,690,719,254,229,3,32,67,625,300,126,4227.648900000002
2021-06,표선면,672,684,184,62,0,73,10,465,427,39,2578.9707999999996
2021-06,한경면,582,359,33,138,2,49,25,257,54,45,743.6469999999999
2021-06,한림읍,720,688,24,263,0,69,4,18,147,37,1761.8071999999995
2021-06,화북동,582,113,2,0,0,0,0,0,98,0,324.8798
2021-06,효돈동,271,144,24,7,0,2,0,102,7,2,204.75019999999995
