base_date,emd_nm,use_cnt,mct_cat_nm_0,mct_cat_nm_1,mct_cat_nm_2,mct_cat_nm_3,mct_cat_nm_4,mct_cat_nm_5,mct_cat_nm_6,mct_cat_nm_7,mct_cat_nm_8,mct_cat_nm_9,mct_cat_nm_10
2018-06,영천동,24451,484977583,224490544,8255209,26380588,17380054,24428596,566124,1869296,30175505,46164942,1508182
2018-06,예래동,17613,215521431,186837765,5980068,25163372,10148440,23168996,663936,1928082,106832095,77948704,3230266
2018-06,오라동,98619,1235130415,1089533752,65863859,137672069,79592618,109574386,7413952,24661962,216638314,118332860,13690315
2018-06,외도동,156508,1759148580,1531615276,105813916,160911065,120805995,171830489,3145298,24677770,490445176,108992208,15559419
2018-06,용담1동,45505,576136986,503426804,23006173,49732462,30854005,44467583,1092728,7245992,128133968,87153059,6474660
2018-06,용담2동,106354,1261314639,1088300185,48929539,122594498,75228840,102267238,8164832,22544678,338746567,435557777,22415892
2018-06,우도면,3041,65139185,24002472,909158,3019328,1823947,3241628,0,1190540,22908389,23151261,966264
2018-06,이도1동,59972,627479146,685458001,34743562,61943648,52116754,57187343,2922504,11122904,172832579,85086856,17475541
2018-06,이도2동,356281,3487446499,4047049497,201105252,437172463,304458500,395079413,18414838,93152098,1061353114,596716187,104219587
2018-06,이호동,24156,303988039,285556255,13199680,33205692,16510419,23213653,733590,3797378,93004983,25874039,1434082
2018-06,일도1동,20681,230582010,236622393,9238605,30309864,14201562,17364544,1486940,3313752,143813677,50970919,2640726
2018-06,일도2동,225489,1887369532,2450565799,123814408,282139257,204935628,242603203,12487332,57648318,1005200634,412460409,62300638
2018-06,정방동,13027,234172894,148351115,7058865,15945332,8775416,13075192,905996,1135212,26032121,52754359,869440
2018-06,조천읍,104512,898460623,1064782950,51603536,125121802,84409207,114853371,8172242,16936790,804898551,192683908,9981427
2018-06,중문동,49859,656074148,466866309,28628437,71788574,35505884,65019737,2116296,8288826,372172686,95716502,9183954
2018-06,중앙동,18684,341715162,191473165,8368360,17648150,13160258,21503820,378898,5423626,44842394,65276715,5903424
2018-06,천지동,17383,326398790,192222721,8274500,25633018,14087052,17838192,1102608,3183830,32138903,104147797,2603380
2018-06,추자면,2817,32174811,46371780,1191034,5831670,830908,2798708,487578,375440,6952803,11494096,79040
2018-06,표선면,37037,463316970,375639279,15078066,52973596,23600209,33542748,1728506,13370110,292112831,188583856,4153058
2018-06,한경면,24773,295111353,281549110,6716474,47671988,14813875,21595556,0,2387502,137461723,60462734,2326246
2018-06,한림읍,75587,823042521,881343592,38925545,112953100,61395012,67562010,1020110,9229896,539634976,223564642,12916124
2018-06,화북동,165185,1501445370,1691099233,105179417,192327044,144715027,175722118,13467428,40683864,493089607,372651668,24153926
2018-06,효돈동,22523,365634891,242451495,9954644,36989732,14139860,22132485,1445444,3905070,68511032,30214324,4589260
2018-07,건입동,70322,686045562,772030462,47427354,78973409,56982999,65987284,9433918,15918162,368772384,192395954,19742655
2018-07,구좌읍,47981,564154469,489887499,21445133,55860038,27335441,43480151,3067246,4642118,312345382,101740883,4232098
2018-07,남원읍,58521,859794106,626275911,18370773,108476966,34258653,59983703,2173600,8452340,352396185,136096800,6416072
2018-07,노형동,453859,5008634220,4656598004,280464381,529350491,379330254,440226171,17644692,123281158,1392054297,529143198,135655897
2018-07,대륜동,79123,1442027089,760055060,56734438,129787089,63963910,89370035,2907190,6659614,151678551,107186392,14999816
2018-07,대정읍,83938,1233704880,868715408,75094126,116901642,70820484,89161764,2600910,7446062,232176802,149108713,13442169
2018-07,대천동,79345,1313718737,747238815,50289028,123083805,65806284,91498139,1077908,8891506,138325929,89719144,11128041
2018-07,도두동,17837,216726397,210928145,12340318,23525762,12419170,19226876,609596,4298788,65770467,66467799,3988062
2018-07,동홍동,140718,2570780197,1287045844,60436726,199078196,90950338,138240318,2010580,20961902,192688663,214922258,19765830
2018-07,봉개동,18048,213020455,175686604,13371839,25576850,13248932,20201685,2797028,2414672,82872254,38223246,1358006
2018-07,삼도1동,104447,1186168593,1065678976,55547978,109974280,69806004,108076628,5352490,21614970,267272890,159578302,26219895
2018-07,삼도2동,59205,664553647,630017268,33690751,72612566,40522474,53979529,5527860,9186918,199024203,154980991,20696724
2018-07,삼양동,159264,1378676145,1609388644,103467560,192283078,129378252,153584503,7842250,27249040,425029548,429393097,24692029
2018-07,서홍동,65999,1379573300,634892901,32296510,86046402,49737477,77470315,952926,17355702,69525116,131348524,7445963
2018-07,성산읍,47644,651746303,507639734,19409310,51274236,29105937,51618456,3216928,9071816,297405441,88112210,5642419
2018-07,송산동,18800,404434295,185052993,6149312,27767740,13255996,18024331,623922,2717494,29986048,77888584,1939493
2018-07,아라동,224844,2371653641,2353709410,155114841,297118128,208801079,252953317,22061052,26923988,670796295,300721809,33917806
2018-07,안덕면,45218,525990748,482768663,46307891,66526980,35583411,54718157,1969084,5302596,267096165,55089412,6191944
2018-07,알수없음,6288,106523641,74153846,1934998,4975568,3446736,5102674,420888,818064,8383673,2571566,2107898
2018-07,애월읍,169650,1683081515,1806997101,101762536,206559085,122893370,183724875,7251426,25288354,1252309857,273282379,23134395
2018-07,연동,347744,3883202754,3761508043,224849386,451837297,263160638,308504902,7220304,103548822,932587514,519436061,169741686
2018-07,영천동,27552,536164677,271153340,7850154,34307806,15388545,22507826,817570,3663010,34933249,38559860,2438828
2018-07,예래동,18493,246118655,218150597,7190071,25465453,10831296,18929092,589342,2234362,130803492,49419068,3609164
2018-07,오라동,106185,1275680457,1245648762,58863445,138801650,79330622,120086755,8957702,26162734,259888611,111094180,16180939
2018-07,외도동,165083,1822617099,1630847754,121452198,187783232,127883681,180470748,7305272,32771466,535611447,145545833,15540201
2018-07,용담1동,47600,602369189,535688703,27191341,55285022,34892058,43747800,3135418,10635326,137325776,132218052,8109161
2018-07,용담2동,109070,1239995764,1154477003,53024924,149786234,74312669,103883015,5566886,21968674,326597332,300466852,22890626
2018-07,우도면,3587,58894135,27448122,1231048,2208674,1816191,4013701,0,913406,22090439,8625240,641706
2018-07,이도1동,63079,642455348,682138636,37242734,80488902,46861779,61140329,5443880,13230308,174006559,97826769,17622659
2018-07,이도2동,377962,3682974858,4163048237,235954983,443294358,333877198,408970100,28230124,100703431,1184542250,722616582,114214670
2018-07,이호동,24524,282104976,277839778,11302844,24836344,17778318,24338194,770640,4362020,92512462,25859715,2472964
2018-07,일도1동,23293,260111354,302213394,15853942,29420664,17216838,20876588,10742524,2935348,161658484,76240058,4158146
2018-07,일도2동,236505,2003279863,2540913182,141180231,297672642,216565254,252172477,17685694,52882700,1100667768,437175577,53068636
2018-07,정방동,12810,227797083,149831633,7338049,24302330,8243724,10894182,731120,2232880,24772470,58367039,820534
2018-07,조천읍,114249,1006057034,1096839597,58101835,128346140,95825760,133572119,12157834,18598606,872027921,232065736,10086048
2018-07,중문동,54685,688902461,549857913,25114564,80317978,40429670,61286677,1517074,9406748,402004752,87402135,10430040
2018-07,중앙동,19792,371421209,210034227,8334224,26219050,15802517,20875946,1036906,5373732,46169787,58595415,3905208
2018-07,천지동,18517,329649115,201536340,7145266,26184964,12632766,20075123,620464,3511846,21630630,78055359,2582138
2018-07,추자면,3183,39822972,57073796,590923,4233580,1340469,4714242,373958,459420,12163168,9433029,56810
2018-07,표선면,39067,481570170,408438780,16693051,47147854,24698123,37557190,1644526,10703498,274934663,180236146,7766373
2018-07,한경면,26497,349771809,290327407,8639245,52143676,14348329,20951331,0,1840150,192438245,67686250,3917914
2018-07,한림읍,79936,883341159,909309546,36607599,129334634,58922148,78034266,2654262,12182534,606005706,144090183,13393273
2018-07,화북동,173664,1671069510,1869336611,90038295,212670458,149708492,176568888,9354878,35342242,524139039,371860177,29472919
2018-07,효돈동,23490,433562853,242363415,7615010,39586690,10789355,24777855,1339728,5197868,63098276,21662394,4030546
2018-08,건입동,69540,718361906,761836848,40739390,84054594,56606052,59538756,16045614,15965586,424020058,171084699,17065714
2018-08,구좌읍,49055,598206582,533122725,31413559,61271314,29411625,41746197,2148406,5248750,325618964,132355541,3627936
2018-08,남원읍,57811,836507194,618568077,26589550,105731907,34227236,60946213,4454398,9062430,394067998,171204988,6887842
2018-08,노형동,456998,4921221431,4749415872,296586308,560947572,391254622,428289897,27929772,116640810,1522682430,492708232,145728266
2018-08,대륜동,78642,1388110209,790364580,52298299,114268622,64783404,88176136,2550522,10876398,149939929,119303944,17139147
2018-08,대정읍,100633,1612732826,960640008,141792252,134908485,93943882,128088915,1486940,11407942,311510093,152815836,12514033
2018-08,대천동,79445,1325949409,729569034,55632873,124398092,67181110,95322587,1484964,8369842,153828836,111439680,12548588
2018-08,도두동,19496,216747489,236640845,12767776,24043029,13811578,21269169,744458,5441904,94621058,54967478,6692860
2018-08,동홍동,142535,2628605171,1314015685,58405497,190022040,100002693,143143615,6808802,21744892,247418615,199615321,20372214
2018-08,봉개동,17764,194335797,183449816,10644811,25466836,16733807,17573655,1246362,1582776,82874973,68705472,1901406
2018-08,삼도1동,106262,1149246589,1059610734,54419141,136573710,77779532,103033926,12012104,25807548,308367149,185512906,32369972
2018-08,삼도2동,61382,658455710,690169851,37909906,81905200,43752838,57395934,4436120,11995308,222365112,126257656,22638488
2018-08,삼양동,165525,1442240343,1756279817,96367181,205865065,141529323,181690582,5640492,32161129,456060357,487328284,26970804
2018-08,서홍동,67629,1325470218,668372564,31110861,88266932,52700938,82285137,2194842,18384210,78841962,123037674,7232654
2018-08,성산읍,49584,666002007,530668188,18731640,50130626,31288133,55025475,5826236,8732438,262324078,129605493,8533899
2018-08,송산동,19142,405769573,199805661,5885022,21534448,13933567,18424274,591318,3225820,24231836,79462222,2064426
2018-08,아라동,230715,2438216434,2428987035,172930826,320187236,214000604,276393641,12423112,31943028,697974829,323678830,40564068
2018-08,안덕면,47708,578580259,534386327,41714990,59629258,40453214,57774141,1325402,6463990,274942913,102248408,7622222
2018-08,알수없음,7475,122727189,67137317,4115761,11515140,5316182,7878510,0,1368874,12158230,4557644,1190189
2018-08,애월읍,174447,1684641467,1849461263,115118845,223646921,145353400,189038735,5250726,28962232,1348341699,274903443,23429693
2018-08,연동,352651,3846496566,3879821461,221687160,485909168,273075150,304110624,17117100,108736810,1073403892,565286129,169360587
2018-08,영천동,27181,540134759,258387736,11014471,31148182,15702581,24130220,3043040,5854888,42263013,50547118,2397876
2018-08,예래동,20132,244596149,230827577,6815224,34065746,13084776,27027630,423852,2181010,151110402,32654190,3809728
2018-08,오라동,108413,1232570853,1244814446,73012843,139752847,89814426,118515292,8425664,22842066,387497207,97274378,16727214
2018-08,외도동,163382,1727209992,1639438195,119501143,183671670,129500939,189855339,7414446,34210982,580687366,136322068,18009269
2018-08,용담1동,48222,552633405,521275297,28627103,56132726,36400836,46925553,4151082,14261286,154136693,89214202,7491016
2018-08,용담2동,111715,1230964414,1158841173,51571208,143679900,75815714,106666605,10871557,28515656,416060638,476382231,24849830
2018-08,우도면,3740,81077897,29888136,239096,6060886,2994381,3406397,0,725686,23920704,11139996,639384
2018-08,이도1동,61937,606043797,645640710,39255606,83098704,49077516,63729854,2555462,12841036,204081970,99470653,20120422
2018-08,이도2동,393259,3796292672,4355328307,240985066,458433283,338289800,427207643,22467614,97471140,1374644118,714602814,120328468
2018-08,이호동,25095,266048395,305324357,14436903,30853610,15274579,25475382,1389622,5677048,109250480,25601698,3106420
2018-08,일도1동,22875,245971050,285195191,15907739,27921769,14389430,18725071,1039376,3962868,127686798,42732779,4033016
2018-08,일도2동,245696,1918695641,2774427732,143893360,313866852,227882202,274193764,17099810,67677506,1197022328,502178935,65276484
2018-08,정방동,12847,241039346,130215041,5748678,25358996,9618970,14205168,207480,2345512,26926014,56455505,1835704
2018-08,조천읍,118054,966924480,1209799974,58805659,141434176,102477352,144827562,9511970,21309678,923277750,230473628,12234898
2018-08,중문동,55446,669685023,568191983,33655553,83565040,42156814,66580925,1868308,12951198,409446711,89931811,11542804
2018-08,중앙동,19754,394241493,224272715,13297492,24595766,12690762,19971630,1098162,3651154,37228749,66437863,3132948
2018-08,천지동,19928,370440969,246554906,7985757,25165348,16337123,16016913,206986,2720952,22346090,87218664,2790112
2018-08,추자면,3081,44798537,52110084,1331330,2419118,671593,2681432,517218,815100,13435358,4739238,340366
2018-08,표선면,38933,501201730,427601904,16050974,53217138,25168904,37195681,3216434,11599120,272993143,135317271,5145010
2018-08,한경면,28403,348274398,306493492,14387651,52685100,13138128,23337104,2076282,2796040,159634962,41909380,5092271
2018-08,한림읍,82956,878303696,974541642,42927959,137467850,61658607,82118905,5591092,9671038,639763788,175332333,12321842
2018-08,화북동,175205,1647630786,1854246236,104477715,205835425,159782622,184121901,10485150,39055146,566686773,352515387,31876945
2018-08,효돈동,24489,421583304,248136347,8106589,35822904,13958761,22781403,1121380,7018752,80825662,34694065,3230266
2018-09,건입동,63770,633397317,759892270,36734705,71727244,55973762,57746510,8444218,19365040,412118446,277344888,19093566
2018-09,구좌읍,46236,615763738,490656743,23653041,54729492,29246243,44371423,4179392,7201988,358826876,157217613,3762533
2018-09,남원읍,53995,903403815,568332137,17904070,82416805,34794866,59736484,3359422,12027045,351254384,167021262,11288581
2018-09,노형동,426350,4964455976,4259723759,254846240,555533113,427360949,385966610,9294630,131540373,1569161243,795249290,138834330
2018-09,대륜동,70899,1389752277,640548414,57493282,112966334,60834512,72934268,1144030,11108384,147672522,197541163,14511652
2018-09,대정읍,98342,1601021280,927317802,134670426,122250408,108180805,130975969,6356977,8529652,385044098,285690559,9259288
2018-09,대천동,71845,1288428338,649291559,41226148,120502693,64458976,84950561,2215392,8588081,180317443,118332767,11674998
